mjd mag_A magerr_A mag_B magerr_B mag_C magerr_C mag_D magerr_D
57009.2461954 18.641010096329097 0.041718169416950585 18.902984287353895 0.04726515168743448 18.818370070170417 0.04526398735339365 19.26742105628312 0.058664929308195994
57009.2502205 18.596133887214524 0.0408385030263079 18.88999621671821 0.04690476239416272 18.83841061759731 0.045666333729762275 19.266352431182547 0.05869525706565936
57009.2542481 18.55624567140495 0.03838513016864169 18.838480502539962 0.04435008072244333 18.818561977924716 0.04385659217026655 19.26002875802171 0.057980757422581936
57009.2582661 18.594949294043456 0.03924339907669528 18.874833129153124 0.04569851873934659 18.852175376110015 0.04509018653668548 19.256016400461633 0.05867646167957474
57009.2622933 18.587453232478897 0.039549332539515474 18.846973364350674 0.0454598491958997 18.885515055065017 0.0465083437902405 19.252112464296577 0.059156934734454714
57009.2663118 18.55895186458651 0.040223379520567475 18.821225224123964 0.04593274124694437 18.78924332672159 0.04513144776299566 19.254106828634846 0.060317450618927314
57009.2703304 18.588947492486877 0.039488724675446826 18.803148329132235 0.04443201961858056 18.85160168294332 0.04573910678709212 19.307304246510608 0.06222541531196616
57009.2783707 18.559011696345856 0.04099723733216234 18.804921476327266 0.046642889839506166 18.877374771132608 0.04865853935471141 19.171904669947025 0.05882539162430701
57009.2864263 18.542611037075535 0.0450549643759158 18.794714738035307 0.050580701825649284 18.819724415769173 0.05123410604265286 19.18816932375283 0.06355116891605911
57009.2904465 18.520788717730806 0.04551672942775778 18.799557350370282 0.05174343046034151 18.867538900232457 0.053632867728615356 19.225440018513623 0.06655608543018113
57009.2946755 18.544557983659434 0.0446178990106896 18.798301812222498 0.05069747456170082 18.830043149224153 0.05160323978532249 19.194523600869736 0.06481102349242437
57009.2987372 18.57033491444127 0.04644023242431352 18.838676731634564 0.05318108557200508 18.85381079413765 0.053632965661137615 19.249335991127353 0.0687595030344874
57009.3027591 18.55770036329442 0.04549091202485861 18.79063109412443 0.05141679767762227 18.863794131904278 0.05365575554655658 19.283690906666063 0.07080942221943091
57009.3067944 18.56888225206447 0.04400690623668991 18.79605677440701 0.05017129289952504 18.87663391507728 0.05278481821578246 19.221895056588686 0.06701846417905628
57009.310817 18.568600733830586 0.042773635132811946 18.832867283244845 0.05024091044245366 18.88100028643046 0.051861819604660846 19.320114402499797 0.07120350051727997
57009.4558195 18.73374727452797 0.06592218946009798 18.85181081258498 0.07218523471019862 18.754338780743776 0.06696269192941882 19.35349834565882 0.10817519861224531
57009.4594807 18.642958698012993 0.07192513535538267 18.78287863056163 0.07986269443255622 18.786727475106424 0.08009699685972903 19.38357319969135 0.12889373603716398
57009.463134 18.618950722429247 0.04276623622192458 18.849910868333374 0.04899228833446172 18.7130152447886 0.045097814484860006 19.460259337056232 0.07554543535026205
57009.4667942 18.746930727831582 0.044845477401293306 18.740289050850087 0.04466509430462353 18.755474363888574 0.04507958093392648 19.432604359494874 0.07263475821395998
57009.4741126 18.626868101501433 0.043254447275706674 18.842208256131062 0.04898994158756095 18.775918578746925 0.04706531710008687 19.41317135080463 0.07289177485687975
57009.4777723 18.652487336184137 0.04348851376564815 18.89418650362758 0.05043667071510799 18.796643996039272 0.04739711664993526 19.43154542398672 0.07427619240591712
57009.4814255 18.71566310118683 0.052294825584784 18.77020505082427 0.05435653392586393 18.74182722915095 0.053268995695566396 19.495967577750086 0.09567069451225443
57009.485086 18.6605477388391 0.04931849400671901 18.799574852358496 0.05412296597784454 18.80082229065613 0.05416946463618346 19.368163396231704 0.08287268159102575
57009.4887445 18.643062261280228 0.04248924539569045 18.992792211861847 0.05315719501262664 18.80643787674262 0.046951293251936595 19.353915588946265 0.0692921594722293
57009.4960641 18.514342655960764 0.04060329083531752 18.994743301003723 0.05415200268828592 18.79484391122464 0.04758365309947704 19.195669807337296 0.06236596223961957
57009.4997201 18.60585899780098 0.04112393055003477 18.87111325033996 0.04869409594047918 18.866177152248575 0.04853167587047566 19.331006842629016 0.06819125865317306
57009.50338 18.547610952226 0.041018346401679034 18.970064213829165 0.05267266878534394 18.698279575377995 0.0445236254214825 19.33864572400554 0.06841478615063457
57009.5071895 18.72489837221854 0.03603374888390143 18.85008437964903 0.0380347355428188 19.00635841613441 0.041041114507565396 19.458274650011422 0.053762560622559075
57009.5146836 18.567569919922967 0.039663937647767385 18.995827451913136 0.052414609452914644 18.900704877486042 0.04903909909216714 19.269469414610107 0.06421076524179412
57009.518339 18.595370585983993 0.041707489822096426 18.885470863741016 0.04977443060254926 18.936200305448622 0.051480118232775325 19.152817837337132 0.05991309213845308
57009.5220004 18.661754219386314 0.042504748088464064 18.86542893641051 0.048361465040884725 18.806963468113477 0.04653965543504082 19.23323293447897 0.0628609851639559
57009.5256559 18.61503118006 0.042751864130015735 18.915880863569964 0.05130929242761295 18.891197149630315 0.05049033460418646 19.300765920659174 0.06733927804129675
57009.5293173 18.64038241104373 0.0435360992152707 18.830177088377184 0.04873296583729872 18.748843111747757 0.04636304728722667 19.385536107079638 0.07198644916253175
57009.5329778 18.603390784838226 0.04254327320908154 18.84216592408179 0.048956849151464615 18.832455439382308 0.04865952183607886 19.33723399119131 0.06915033435938654
57009.5403649 18.548207404809222 0.04059695858788066 18.85246957081926 0.048690080899507174 18.91421752228047 0.05070747892752164 19.158927350018164 0.06017260814957508
57009.5440299 18.608576833271158 0.042431056640245046 18.813506299646324 0.04783351881630616 18.776623539234087 0.04676227902414233 19.35870810269141 0.06993141350966388
57009.5514474 18.674591490701182 0.042779068425722884 18.848868224070955 0.04763829456676734 18.768523605813506 0.04527632461956034 19.291208402323363 0.06507538351730711
57009.5587604 18.54910408775146 0.03903644564264307 18.822191565243447 0.046098659770171496 18.815553296056017 0.04589938261923565 19.35838269588111 0.06787865361322047
57009.5624283 18.630434302741968 0.041348485357785 18.789601028424038 0.045559050436370686 18.6868533305233 0.04275227902643737 19.360159759409065 0.06837668404730883
57009.5660855 18.683891814115185 0.04376411482959885 18.87603935852347 0.04922580321674839 18.74140987990362 0.045272793995652684 19.39599872671191 0.0712732559651788
57009.5697616 18.590655280141483 0.04210976879537849 18.93350735396573 0.051863240298341336 18.884183053457843 0.05021263213435245 19.279591340780122 0.06626735406303653
57009.5736084 18.70527049479515 0.03531772976655685 18.990239637635806 0.040206830784878814 18.896783093140506 0.03839851890624977 19.274364333792086 0.04718142818748029
57009.5774186 18.59400794261629 0.040850856355240744 18.846452271944393 0.047942555755193066 18.742512568700896 0.04477450923291996 19.35147555582119 0.06942969322352699
57009.5884038 18.636403370243034 0.04297993954878758 18.89064362804426 0.050422278250932324 18.86318248342539 0.049511332622078755 19.31311898086897 0.0683668178232026
57009.5957835 18.685893208170256 0.04315320101300217 18.756859208012706 0.045138118968279434 18.79767540437799 0.046354101932656266 19.269116379406988 0.06502537092937756
57009.5994413 18.672592084284947 0.04424334314755761 18.763152691249044 0.04661973603655025 18.69415041264778 0.04478585731418992 19.445005354583262 0.0747310886463304
57009.6030977 18.65973051688338 0.04351981792868644 18.87177110943687 0.04969110913877585 18.745522359440315 0.04583708961304354 19.37762210580347 0.0716083539722586
57009.6067606 18.625858148637807 0.042674945140391836 18.793191062521384 0.04711348687211515 18.74474830830607 0.045737294454008016 19.205431359992318 0.06237105470515355
57009.6104216 18.583346810873454 0.04193198942674939 18.884135432831023 0.0504788708811745 18.80914737664692 0.04806466675194051 19.258972406538547 0.06594374914395756
57009.6140768 18.621679894615973 0.04417106622263174 19.021625779191883 0.05691505648393334 18.803146034869567 0.04924268682181052 19.261748060202358 0.0676946703626997
57009.617737 18.660580014155418 0.0434586962556639 18.968918185355093 0.05318922509393468 18.966123748407092 0.05308540438641754 19.138323662588114 0.0600891107267113
57009.6213927 18.651924022126906 0.044944282527984145 18.9578416076362 0.05443737924224664 18.834874929605235 0.05021962217184919 19.352206605841825 0.07237513898618003
57009.6250531 18.66219284757868 0.04513382623522846 19.21176028679794 0.06529155751366128 18.835517405978983 0.050229396848206535 19.159246518394326 0.06281455392919538
57009.6287129 18.669195248651068 0.04448594207724527 18.87778883556143 0.05090649623133643 18.823366906912433 0.049084083737020404 19.386939255704352 0.07408035900530022
57009.6323766 18.660806217158353 0.04381773612688987 18.978234373318426 0.05443860277155523 18.918671649879364 0.05215961154525854 19.269266967223246 0.06780467507541693
57009.647354 18.52822983760193 0.041450475850240295 19.101632091263212 0.060434518596489545 18.772589348084153 0.04809261884897319 19.77117085307148 0.10235964369305088
57009.6584263 18.24877387092566 0.03575946766719196 19.377895717981627 0.07276549195417974 19.14496477386279 0.06104718556913208 19.938231950180135 0.11429118721009437
57009.6620849 18.626721043433772 0.04298870982056082 18.836202684184578 0.049002169824392254 19.102553517996764 0.058966691877875003 19.317646715425333 0.0692890931674462
57009.6694025 18.6510665258874 0.04737558765461999 18.774956429433033 0.050714321108181554 19.016787946198125 0.05882980475831996 19.436607644494128 0.07916890826688294
57009.691392 18.653839459623008 0.04333211015896389 18.949018269623295 0.054443416757019934 19.087777631705197 0.06088403912795557 19.40267518731119 0.07901110914303615
57009.698707 18.480462315791158 0.04183810227504936 19.112941542256067 0.06542041720371769 18.829417276041905 0.052897977246634406 19.75486588734593 0.11012311356289455
57009.7062149 18.74622092079137 0.05227606541025847 19.018959798329263 0.063775919375915 18.914012086795047 0.05896394108049512 19.362782813774096 0.08351684930050593
57009.7098852 18.531048695548638 0.047571905395308846 19.02736716664302 0.06631987191497539 19.01747443191789 0.0658406410841757 19.50320772439683 0.09586987953715659
57009.7818217 18.643890767277405 0.08647276105220765 18.908848085845605 0.10654046023677324 18.916881975951526 0.10722973736525818 19.15222652875794 0.12980300547407092
57009.7855041 18.643730739225784 0.07079511660989628 18.982335839574908 0.0904346248040597 19.000575591085987 0.09169454334304987 19.260370354370487 0.11224227961375548
57009.7891562 18.611333254847537 0.061851914441907886 18.839920030505176 0.07132824173576534 19.006483624533914 0.07990835178858202 19.219569012377598 0.09329059093197266
57009.796476 18.573651153448566 0.05633356070287788 18.900094164971122 0.06660322761736984 18.961949919564066 0.06905555965257752 19.300784816382958 0.0860019370677619
57009.8079298 18.62226472523566 0.05663610768454808 18.840468020415187 0.06277001982603495 18.985073556088555 0.06787309452294617 19.176694744236876 0.07613824573087843
57009.8115716 18.61181213272883 0.05880230566185855 18.784505329112264 0.06311493138807252 18.95691659841783 0.06852693873099856 19.220641311111027 0.07940166759401436
57009.8152333 18.556809829585266 0.057671806027748636 18.847651198188196 0.06501756174935007 18.942907832799584 0.06810753382380819 19.15108212391782 0.07627877321091055
57009.8188844 18.603641072133193 0.06086283756700831 18.841488253920325 0.06687519144242399 19.000910752521577 0.07211658989328944 19.23415841715612 0.08192881289937377
57009.8225476 18.596524858891254 0.06304910554951244 18.838152095077852 0.06874287161694996 18.955163554403143 0.07226201353243705 19.225811932011517 0.0827597028753751
57009.826213 18.60674958265763 0.06500300052972535 18.833991536120614 0.07023934959909973 18.916427686671064 0.07259137948411189 19.16267454621385 0.08136145112806262
57009.8298941 18.60287161004417 0.06745769848714894 18.846998106264838 0.07280093010985685 18.972047278474903 0.07634876845067724 19.223546144531692 0.08556377040425883
57009.8335538 18.601189715280547 0.06776053648280345 18.838507027523143 0.07277047944502049 18.92415727923489 0.07504398919920338 19.22398109035433 0.08545056244732901
57009.8372196 18.577123509551498 0.07020316439654281 18.818806070126147 0.0748230573774351 18.879553936761283 0.07626976770612641 19.125068000113423 0.08356649103314981
57009.8408945 18.602795593903682 0.07301971426632166 18.81323713235969 0.07703619767725978 18.95962625281149 0.08067140804348988 19.148622352267036 0.08662976193598343
57009.8445417 18.597488547607483 0.07459517231122512 18.786775442985636 0.07799693899790597 18.976524857938696 0.08253127613493941 19.131473188296564 0.08726893305576175
57009.848205 18.618619446834757 0.0761829030073021 18.809881952895985 0.0797260301374525 18.9334901763021 0.08262400611637857 19.19837023489007 0.09086842033059213
57009.8518621 18.58890519215347 0.07858298476893823 18.82073469613057 0.0826533954135951 18.975802690086304 0.08629892390927728 19.154075443475666 0.09164374195322607
57009.8741931 18.59827088774046 0.08709149514848816 18.848005688762864 0.09141035479938249 18.98778409699588 0.09466511089821329 19.11586008335098 0.09830526736655783
57009.8888962 18.61902281996081 0.08840628044734684 18.782028128301455 0.09104384488703317 19.00162747877647 0.09584420991643995 19.055175633688137 0.09727730068045046
57009.8962156 18.665819338553455 0.08671500284161184 18.840224788369454 0.08983856144679032 19.061674041822208 0.09522116529754908 19.060572067898057 0.09518974999250586
57009.9035311 18.678383943199016 0.08550638147905984 18.786678896513443 0.08728509412172668 19.08316080430397 0.09399222358839796 19.020575035947118 0.0923169366668066
57009.9181685 18.640571465625566 0.07648589967697164 18.801317250511122 0.07931013354752539 19.046470130230837 0.08517932027271069 19.075473482435328 0.08602262662353485
57009.9255066 18.57144232921744 0.07135489347206711 18.808882533866225 0.07551336552085214 18.965140832191697 0.07918039375843906 19.101300757581704 0.0831203228937773
57009.9331733 18.622025373899284 0.06806082799027645 18.822621818069614 0.07212515566633464 19.020840959866522 0.07748032055021194 19.081977317275143 0.07945068631560091
57009.9478176 18.573710406473975 0.06093687592513105 18.866587270324533 0.0676505342251735 19.019628863102596 0.07239098712290913 19.126902812093174 0.07632102952116439
57009.9624434 18.613285150670173 0.05433385221471497 18.888215127167392 0.062182549048830874 18.956003951297483 0.0645691366864353 19.155643842775845 0.07281383349640043
57009.9661016 18.577529759229808 0.05191532206992656 18.92378886600494 0.062215187600858785 18.93743851954692 0.06271723014395741 19.185690206138677 0.07335826149426797
57009.9697524 18.60183712827466 0.05187636890039092 18.914446254085007 0.06162822388197029 18.94331369070233 0.0627258985812428 19.168932420997496 0.07264906051224687
57009.9734226 18.59833580470974 0.0518692358039196 18.91356220933918 0.06183610958679356 18.985373729966817 0.06467399572319191 19.110620633369717 0.07020334312674383
57009.9770737 18.521005036913117 0.04823642083733636 18.84623765883934 0.058087311963454374 18.96562903399667 0.06274634193843688 19.130135338648028 0.07024761340044931
57009.980727 18.553229345353465 0.049338711682458986 18.906905945324162 0.06070631889499032 18.965207980572565 0.06306656589810845 19.195443113739493 0.07398485793768815
57009.9880843 18.58141100381178 0.0494265020364167 18.914069820892955 0.06060192388139831 18.956513473369593 0.062354323587556146 19.155328094772997 0.07170806850542516
57009.9919545 18.584014205203516 0.03656571644005211 18.89105120479292 0.0430945145016901 19.019724983632543 0.046632578703266266 19.256734505715208 0.054651747405835865
57009.999417 18.616867576761244 0.050140682086810356 18.899502210494994 0.05984516581608274 18.935982890222952 0.06133706265608191 19.12878337273001 0.07026213854914667
57010.003094 18.56824921717407 0.048590111625307734 18.90721023495805 0.059983181491008154 18.946796216031764 0.061618955086730695 19.141572219914615 0.07074891498499968
57010.0067491 18.56788483159476 0.04804173451265531 18.87683633728438 0.05868619128665181 18.912911101412384 0.06018168020991079 19.16040595516718 0.07210478761534737
57010.0140697 18.588281334228476 0.048471461996858686 18.893628662964378 0.05931324821377931 18.933227071523934 0.06100141973424683 19.14891288501903 0.07151241745015252
57010.0177316 18.57095818417509 0.04755962971434629 18.821579278712214 0.056059060893781085 18.992409716330773 0.06332481276372291 19.08481699193992 0.06782336740306084
57010.0213897 18.582780089151818 0.049810349838687824 18.890555465745663 0.060712124216648934 18.960767865029936 0.0637597516677427 19.184374708399456 0.0750886695251495
57010.025082 18.58529222788659 0.04893293239324584 18.82648867481129 0.057234316168173115 18.954003355285792 0.06259123810471591 19.125374087418734 0.07100489271722067
57010.0287368 18.612625643600744 0.050545331032435636 18.919930459825583 0.06201175856920192 18.931449406415556 0.06252025291524099 19.151284494967936 0.07347740547675036
57010.0324138 18.584273737215177 0.0510759293091932 18.932564450859882 0.0640002054505942 18.962022566164038 0.06533654092589103 19.138786780708358 0.07427463025547731
57010.0360698 18.608910927169287 0.05035448527412235 18.887520769521906 0.06098714416457658 18.94828309392907 0.06375302848140214 19.14903152224081 0.07419828718638873
57010.0397234 18.571363953136892 0.04930634812178467 18.848243163039637 0.059536631015491503 19.037313317478347 0.06845054340085728 19.133574524424958 0.07368254229387448
57010.0433919 18.626502374893292 0.05197006364573369 18.86103759039873 0.061192437267582056 18.93788762313273 0.06474351059516416 19.164826645590978 0.07698029565219393
57010.0470542 18.628282741430304 0.051743778004823125 18.977963547448176 0.06664059840376564 18.979131296587013 0.06669981646015868 19.141141330965276 0.07561103067421557
57010.0507081 18.590500619196547 0.051562498826615316 18.94936761740883 0.06670602822466795 18.982306419095103 0.0683961112514975 19.148047886194362 0.07778147788627927
57010.0543665 18.569855007227027 0.05230034255404303 18.842783837639143 0.06331786841207453 18.956204099831837 0.06890088965970316 19.13958754080072 0.07936965174540388
57010.0582444 18.53406075144256 0.10998214838390914 18.821838088588045 0.11590465569134593 18.927871520253355 0.1188484434643354 19.166852651132025 0.12745346845943847
57010.0655835 18.615563225685513 0.05673834364667476 18.827001689196912 0.0661065761367169 19.020381526160257 0.07662236425236063 19.111761623041197 0.08232462723474987
57010.0692566 18.580258201208558 0.06861155928106152 18.910450311885775 0.08179531731475796 18.96623016498727 0.0845830216188876 19.06636218394762 0.09005128117359548
